p2,decile
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700897697977156,10
0.9700100787406832,10
0.9700100787406832,10
0.9700055832917478,10
0.9700055832917478,10
0.9692552377110808,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9692220616034112,10
0.9688231912986494,10
0.9688231912986494,10
0.9688231912986494,10
0.9688083755711038,10
0.9688083755711038,10
0.9688083755711038,10
0.9688083755711038,10
0.9688083755711038,10
0.9688083755711038,10
0.9688083755711038,10
0.968802686680632,10
0.9687666775590555,10
0.9687666775590555,10
0.9684717241431872,10
0.9683132004703622,10
0.9682017235259168,10
0.9681736461151924,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9681316646051306,10
0.9680632659548372,10
0.9679937129560108,10
0.9679937129560108,10
0.9679937129560108,10
0.9679937129560108,10
0.967874693468069,10
0.967874693468069,10
0.967858567841057,10
0.9678526876805976,10
0.9678526876805976,10
0.9678399770475732,10
0.9677842401917828,10
0.9677842401917828,10
0.9677842401917828,10
0.9676245044857272,10
0.9676245044857272,10
0.9676245044857272,10
0.9676245044857272,10
0.9676245044857272,10
0.9676245044857272,10
0.967589327576247,10
0.9675089933181152,10
0.9675061117768384,10
0.9672001956734196,10
0.9672001956734196,10
0.9672001956734196,10
0.9672001956734196,10
0.9672001956734196,10
0.9672001956734196,10
0.9672001956734196,10
0.9672001956734196,10
0.9672001956734196,10
0.9672001956734196,10
0.9672001956734196,10
0.9672001956734196,10
0.9672001956734196,10
0.9669813910126616,10
0.9669813910126616,10
0.9669631103083508,10
0.9669631103083508,10
0.9669631103083508,10
0.9669631103083508,10
0.9669579040213084,10
0.9669222518943824,10
0.9668608404028162,10
0.9666270969688888,10
0.9666094427811904,10
0.9664885490448836,10
0.9664885490448836,10
0.9664824572249816,10
0.9664824572249816,10
0.9664256597015324,10
0.9664075992553726,10
0.9663213543387972,10
0.9663213543387972,10
0.9663213543387972,10
0.9663213543387972,10
0.9663213543387972,10
0.9663213543387972,10
0.9663213543387972,10
0.9663213543387972,10
0.9663213543387972,10
0.9663213543387972,10
0.9663157792659582,10
0.9663157792659582,10
0.9663157792659582,10
0.9663157792659582,10
0.9662732408276576,10
0.9661550755589476,10
0.9661542212018444,10
0.9661414010981384,10
0.96613510153315,10
0.96613510153315,10
0.9660937067591956,10
0.9660937067591956,10
0.9660937067591956,10
0.9658820734223328,10
0.9658407410291254,10
0.9657491251485468,10
0.9656176585907414,10
0.9652516189232484,10
0.9651730689039868,10
0.9651730689039868,10
0.9651730689039868,10
0.9651730689039868,10
0.9651730689039868,10
0.9651667465704264,10
0.9651667465704264,10
0.9651667465704264,10
0.9651375435135392,10
0.9650144569925104,10
0.9649562967414992,10
0.9649309154975242,10
0.9648468278699488,10
0.9648468278699488,10
0.9648468278699488,10
0.9648468278699488,10
0.9648468278699488,10
0.9648468278699488,10
0.9648468278699488,10
0.9648468278699488,10
0.9648468278699488,10
0.9647322013556596,10
0.9647084374969708,10
0.9647084374969708,10
0.9647084374969708,10
0.9647084374969708,10
0.9647084374969708,10
0.9646481552990104,10
0.9646481552990104,10
0.9646481552990104,10
0.9645322349820834,10
0.9645322349820834,10
0.9645015994694514,10
0.9645015994694514,10
0.9644785598358696,10
0.9644785598358696,10
0.9644785598358696,10
0.9644785598358696,10
0.9644785598358696,10
0.9644785598358696,10
0.9644785598358696,10
0.9644785598358696,10
0.9644785598358696,10
0.9644672565949792,10
0.9644672565949792,10
0.9644452721391826,10
0.9644452721391826,10
0.9644452721391826,10
0.9644452721391826,10
0.964408397573416,10
0.9644044520154906,10
0.9644044520154906,10
0.9643478100345972,10
0.9642968254159489,10
0.9642968254159489,10
0.9642968254159489,10
0.9642968254159489,10
0.9642968254159489,10
0.9641777773656524,10
0.9641430492879356,10
0.9641430492879356,10
0.9641430492879356,10
0.9639217944805384,10
0.963787966353815,10
0.963787966353815,10
0.963787966353815,10
0.963787966353815,10
0.9637434973602412,10
0.9637434973602412,10
0.9637434973602412,10
0.9637434973602412,10
0.9637283139684848,10
0.9637283139684848,10
0.9637283139684848,10
0.9637283139684848,10
0.9636890625947346,10
0.9635560310384044,10
0.9633361061214284,10
0.9633361061214284,10
0.9632213751625832,10
0.963174941935249,10
0.9631419636824928,10
0.9631419636824928,10
0.9630932005520552,10
0.9630556532436648,10
0.963007552597221,10
0.9628968691359526,10
0.9628968691359526,10
0.9628968691359526,10
0.9628968691359526,10
0.9628968691359526,10
0.9628968691359526,10
0.962890143373195,10
0.962851945430876,10
0.962851945430876,10
0.9628306954992852,10
0.9624805866412982,10
0.9624805866412982,10
0.9624118683610204,10
0.9624118683610204,10
0.9624118683610204,10
0.9624118683610204,10
0.9624118683610204,10
0.9624118683610204,10
0.9624118683610204,10
0.9624118683610204,10
0.9624118683610204,10
0.9624118683610204,10
0.9624050642955052,10
0.962393896252883,10
0.962393896252883,10
0.962393896252883,10
0.9622251293101768,10
0.9622189026706164,10
0.9620241490885582,10
0.9620241490885582,10
0.9620241490885582,10
0.961841134300109,10
0.9617441149200364,10
0.9615503786927796,10
0.9614790348483364,10
0.9614352688709712,10
0.9614352688709712,10
0.961348295154026,10
0.9612120856943496,10
0.961107454804084,10
0.961100424162122,10
0.961067788016084,10
0.9610016380645244,10
0.9610016380645244,10
0.9610016380645244,10
0.9610016380645244,10
0.9610016380645244,10
0.9609900261996144,10
0.960852279407762,10
0.9608255418240772,10
0.9605933120247684,10
0.9605861922521703,10
0.9605861922521703,10
0.9605861922521703,10
0.9605861922521703,10
0.9605861922521703,10
0.9605861922521703,10
0.9605861922521703,10
0.9605694739849796,10
0.9604573215003632,10
0.9602948635257552,10
0.960211166239072,10
0.9599915226973766,10
0.9599585161307176,10
0.9598589088240912,10
0.9597735911051704,10
0.9597735911051704,10
0.9597735911051704,10
0.9593054005814584,10
0.9592809714446748,10
0.9590926049498671,10
0.9590926049498671,10
0.9590926049498671,10
0.9590926049498671,10
0.9590356964665652,10
0.958948434802212,10
0.9588622795332484,10
0.9583332911663276,10
0.958261086878394,10
0.958261086878394,10
0.9579570831278942,10
0.9579570831278942,10
0.9579549827657922,10
0.9578941812409316,10
0.9578763623542872,10
0.9577539944433404,10
0.9577539944433404,10
0.9577186655619876,10
0.9576387085484814,10
0.9576387085484814,10
0.9575431447024274,10
0.9574677212923636,10
0.9574677212923636,10
0.9572084562626004,10
0.957080785449976,10
0.957080785449976,10
0.9568662448890368,10
0.9568662448890368,10
0.956696491915487,10
0.9565618061919718,10
0.9564731614267644,10
0.9564731614267644,10
0.9563103698907496,10
0.9558668536731328,10
0.9557619088864449,10
0.9557619088864449,10
0.9557619088864449,10
0.9556541425575008,10
0.9555914227319794,10
0.9554055757477126,10
0.9554055757477126,10
0.9553118048990392,10
0.9553118048990392,10
0.9551743592932512,10
0.9548322667249938,10
0.95476255923217,10
0.95476255923217,10
0.95476255923217,10
0.95476255923217,10
0.95476255923217,10
0.9542951965516884,10
0.9542951965516884,10
0.9541256850110637,10
0.9540021813842796,10
0.9540021813842796,10
0.9540021813842796,10
0.9540021813842796,10
0.9540021813842796,10
0.9540021813842796,10
0.9540021813842796,10
0.9540021813842796,10
0.9539932593750656,10
0.9539064110454284,10
0.9539064110454284,10
0.9539064110454284,10
0.9539064110454284,10
0.9539064110454284,10
0.9539064110454284,10
0.9539064110454284,10
0.9539064110454284,10
0.9539064110454284,10
0.9538002061032484,10
0.953796926961784,10
0.953796926961784,10
0.953796926961784,10
0.953796926961784,10
0.9537881063517232,10
0.9537881063517232,10
0.9536695879157412,10
0.953652947478044,10
0.9536323614817463,10
0.9536323614817463,10
0.9535848135030256,10
0.9535350433467674,10
0.9535350433467674,10
0.9535350433467674,10
0.9535350433467674,10
0.9535350433467674,10
0.9535350433467674,10
0.9535350433467674,10
0.9535350433467674,10
0.9535350433467674,10
0.9534255373896758,10
0.9531973278096209,10
0.9531860998750898,10
0.9530542824428916,10
0.953008897636048,10
0.9529535662399758,10
0.9529491744509522,10
0.9529092800336464,10
0.952900833984898,10
0.952900833984898,10
0.9528115889039706,10
0.9525491132534382,10
0.9525491132534382,10
0.9525491132534382,10
0.9525491132534382,10
0.9525491132534382,10
0.952167358401636,10
0.952167358401636,10
0.952167358401636,10
0.952167358401636,10
0.952167358401636,10
0.952167358401636,10
0.9520753502936464,10
0.9520753502936464,10
0.9520753502936464,10
0.9520444211494312,10
0.9519449188779504,10
0.9519447799574297,10
0.9518650358594348,10
0.9518650358594348,10
0.9517845842419976,10
0.9517845842419976,10
0.9517845842419976,10
0.9517845842419976,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9516596585410296,10
0.9512987684689423,10
0.9512987684689423,10
0.9509808477643884,10
0.9507973775715688,10
0.9507973775715688,10
0.9507973775715688,10
0.9507973775715688,10
0.9507973775715688,10
0.9507973775715688,10
0.9507973775715688,10
0.9507521223962574,10
0.9507136075392968,10
0.9505203186962388,10
0.9504022633553624,10
0.9504022633553624,10
0.9504022633553624,10
0.9504022633553624,10
0.9504022633553624,10
0.9504022633553624,10
0.9504022633553624,10
0.9504022633553624,10
0.9504022633553624,10
0.9504022633553624,10
0.9504022633553624,10
0.9504022633553624,10
0.9504022633553624,10
0.9504022633553624,10
0.9504022633553624,10
0.9504022633553624,10
0.9503366766091932,10
0.9501575508430976,10
0.9500557086478112,10
0.950046529883377,10
0.950046529883377,10
0.950046529883377,10
0.9499292987719066,10
0.9499292987719066,10
0.9498809918040786,10
0.949524984130208,10
0.949524984130208,10
0.949524984130208,10
0.949524984130208,10
0.949524984130208,10
0.949524984130208,10
0.949524984130208,10
0.949524984130208,10
0.949524984130208,10
0.949524984130208,10
0.949524984130208,10
0.949524984130208,10
0.949524984130208,10
0.9492633593993924,10
0.9492633593993924,10
0.9491201989317548,10
0.9491201989317548,10
0.949096484379494,10
0.9488606506416264,10
0.9486257263265352,10
0.9486257263265352,10
0.9486257263265352,10
0.9485874683660738,10
0.948583558281979,10
0.948583558281979,10
0.948583558281979,10
0.9485055723821328,10
0.9484950919854792,10
0.9484385838500988,10
0.9484385838500988,10
0.9484005473309194,10
0.9482793385877192,10
0.948224877170316,10
0.948179391028648,10
0.948142833612156,10
0.948142833612156,10
0.9480226358639926,10
0.9480226358639926,10
0.9480147345331033,10
0.9479293118795854,10
0.9476746734700778,10
0.947163077001428,10
0.947163077001428,10
0.947163077001428,10
0.947163077001428,10
0.947163077001428,10
0.947163077001428,10
0.947163077001428,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9470686836252558,10
0.9467545862129804,10
0.9462655969310496,10
0.9462655969310496,10
0.9462090237302584,10
0.9458035653531442,10
0.9458035653531442,10
0.9458035653531442,10
0.9457788030711964,10
0.9457788030711964,10
0.9457788030711964,10
0.9457395098913955,10
0.9453234660633918,10
0.9451907588547956,10
0.9451907588547956,10
0.945151711331394,10
0.9449976983363114,10
0.9449645849329232,10
0.9449226420908456,10
0.9448604669254608,10
0.9448010309559252,10
0.9448010309559252,10
0.9448010309559252,10
0.9446662664050892,10
0.9446529610681405,10
0.9446057116436364,10
0.9446057116436364,10
0.9446057116436364,10
0.9446057116436364,10
0.9446057116436364,10
0.9446028586608564,10
0.944590880977402,10
0.944590880977402,10
0.9444605794341058,10
0.9444605794341058,10
0.9444605794341058,10
0.9443869748155466,10
0.9443626342031216,10
0.9443626342031216,10
0.9443626342031216,10
0.9443390503444798,10
0.9442726000592652,10
0.9442726000592652,10
0.944222773698582,10
0.9441372163167686,10
0.9441299573263978,10
0.9439591197937112,10
0.9437985090243772,10
0.9437737293192758,10
0.9437320808721148,10
0.943675097429264,10
0.9436414302520764,10
0.9435585197045898,10
0.9434852074086836,10
0.9434135754364948,10
0.9427250460185296,10
0.942658391895389,10
0.9423640795130144,10
0.9423640795130144,10
0.942336040729168,10
0.942336040729168,10
0.9422764235949608,10
0.942133902657142,10
0.942133902657142,10
0.941953470391922,10
0.94195217376616,10
0.9418428339768086,10
0.9416591378343095,10
0.9412078131088064,10
0.9412078131088064,10
0.941162736121165,10
0.9411223456185032,10
0.9410964514684697,10
0.9410964514684697,10
0.9407371578559642,10
0.9406137124173656,10
0.940424514047896,10
0.940424514047896,10
0.9403529159964544,10
0.9403529159964544,10
0.9403529159964544,10
0.9403529159964544,10
0.9403529159964544,10
0.9403529159964544,10
0.9403529159964544,10
0.9399508663636944,10
0.9398435404375074,10
0.9397077598233244,10
0.9394690188298656,10
0.9391016657016812,10
0.9388057393106378,10
0.9388057393106378,10
0.9388057393106378,10
0.9386785329452424,10
0.9385518722617218,10
0.93839942237473,10
0.93839942237473,10
0.93839942237473,10
0.9383531394550826,10
0.938231124784213,10
0.9382264072359658,10
0.9374978779944672,10
0.9374958407912212,10
0.9374958407912212,10
0.9373156180572156,10
0.9371386767003154,10
0.937066147598596,10
0.9368986823489114,10
0.9368986823489114,10
0.9368986823489114,10
0.936743884194166,10
0.936743884194166,10
0.936743884194166,10
0.936743884194166,10
0.936743884194166,10
0.936743884194166,10
0.936743884194166,10
0.936743884194166,10
0.936743884194166,10
0.9367240209857371,10
0.9366634981511198,10
0.9365721240063444,10
0.9365360087596122,10
0.9363609834208154,10
0.9362238296719791,10
0.9362098370847256,10
0.9361852608734742,10
0.9359623057157752,10
0.935217782861029,10
0.9349581123562848,10
0.9347587650221634,10
0.934679896368993,10
0.9346319980708596,10
0.933888214093616,10
0.933707481047046,10
0.9335080337109553,10
0.9335080337109553,10
0.9335080337109553,10
0.93338013709933,10
0.93320833677187,10
0.9331985755297304,10
0.9331985755297304,10
0.932826389589333,10
0.932826389589333,10
0.9326157055802216,10
0.9324395282022024,10
0.932261307067388,10
0.9322453332951216,10
0.9322453332951216,10
0.9322453332951216,10
0.9322453332951216,10
0.9322453332951216,10
0.932170839726336,10
0.932170839726336,10
0.932170839726336,10
0.932170839726336,10
0.932170839726336,10
0.932170839726336,10
0.9318404230206438,10
0.931605667961745,10
0.9312946687307594,10
0.9312287162413826,10
0.9312057227045932,10
0.9310555506745553,10
0.931019528354148,10
0.931019528354148,10
0.930193427253955,10
0.930193427253955,10
0.930193427253955,10
0.930193427253955,10
0.930193427253955,10
0.930193427253955,10
0.930193427253955,10
0.930193427253955,10
0.93007912325261,10
0.9300074047873744,10
0.9297898413163058,10
0.929541467941407,10
0.929541467941407,10
0.929541467941407,10
0.929541467941407,10
0.929541467941407,10
0.929541467941407,10
0.9294833251689536,10
0.9294147678486644,10
0.9292393549141916,10
0.9292122830988764,10
0.928975008387653,10
0.9286880706615812,10
0.928549468985948,10
0.928185678125334,10
0.928185678125334,10
0.9280860776918513,10
0.9280391505557104,10
0.9276055989967202,10
0.9275081663236228,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.927369237896564,10
0.9273673881823522,10
0.92716011663972,10
0.927011117014186,10
0.927011117014186,10
0.927011117014186,10
0.927011117014186,10
0.926826365057099,10
0.926826365057099,10
0.9267871683601384,10
0.9267871683601384,10
0.9267617072001572,10
0.926739346846988,10
0.9266471861066308,10
0.926646967441009,10
0.926646967441009,10
0.9262251191656374,10
0.9262251191656374,10
0.9262251191656374,10
0.9259404119289588,10
0.925537422527042,10
0.925419924213895,10
0.925419924213895,10
0.9250901818470544,10
0.9250901818470544,10
0.9250862783368192,10
0.9250170671933056,10
0.9250170671933056,10
0.9247957934052332,10
0.9247957934052332,10
0.9243082143083468,10
0.9242857855284132,10
0.9240257935999778,10
0.9240257935999778,10
0.9238205222752328,10
0.9238205222752328,10
0.9238205222752328,10
0.9238205222752328,10
0.9237219427168748,10
0.9235707344014268,10
0.9233663169502728,10
0.923349246221168,10
0.9233030387823752,10
0.9232172897737766,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923171580379742,10
0.923161107599358,10
0.92306985713324,10
0.9229275416912052,10
0.9224558311935894,10
0.9224558311935894,10
0.9223817290722496,10
0.922200133453792,10
0.9221246084063808,10
0.9221246084063808,10
0.9221246084063808,10
0.9221246084063808,10
0.9221246084063808,10
0.9220554294488528,10
0.9220554294488528,10
0.9218248156228852,10
0.9217762990441812,10
0.9212889630961842,10
0.9212870267243576,10
0.9211191897920868,10
0.9210351048968676,10
0.9208981475192012,10
0.9207014151927372,10
0.9204745477667422,10
0.9204745477667422,10
0.9204745477667422,10
0.9204745477667422,10
0.9204077249460252,10
0.9203843506284666,10
0.9203733278752668,10
0.9203733278752668,10
0.9203733278752668,10
0.9203733278752668,10
0.9203733278752668,10
0.9203733278752668,10
0.9203576152619306,10
0.9203576152619306,10
0.9203576152619306,10
0.9203576152619306,10
0.9203576152619306,10
0.9203576152619306,10
0.9203576152619306,10
0.9202650154967108,10
0.9200293889861384,10
0.9199945414673496,10
0.9199945414673496,10
0.9199945414673496,10
0.9199945414673496,10
0.9199945414673496,10
0.9199945414673496,10
0.9199945414673496,10
0.9198424449613456,10
0.9198355250776874,10
0.9196735939487402,10
0.9192364770957492,10
0.9191145109612266,10
0.9186517797980828,10
0.9184141467206312,10
0.9184141467206312,10
0.9183869873498306,10
0.9183039987567068,10
0.918246944452311,10
0.918246944452311,10
0.918095427803612,10
0.917735677251604,10
0.917735677251604,10
0.917735677251604,10
0.917735677251604,10
0.917735677251604,10
0.917735677251604,10
0.917735677251604,10
0.917735677251604,10
0.917735677251604,10
0.917735677251604,10
0.917735677251604,10
0.917735677251604,10
0.917735677251604,10
0.917735677251604,10
0.917735677251604,10
0.917735677251604,10
0.9176639872962452,10
0.9176639872962452,10
0.9176639872962452,10
0.9176639872962452,10
0.9176639872962452,10
0.9175994962062076,10
0.9175994962062076,10
0.9175994962062076,10
0.9175994962062076,10
0.9175994962062076,10
0.9175994962062076,10
0.9175542997202236,10
0.9174919614288763,10
0.9174919614288763,10
0.9174919614288763,10
0.9173904571515686,10
0.9173413040535152,10
0.9173094123650104,10
0.9170218232149556,10
0.9170218232149556,10
0.9170218232149556,10
0.9170218232149556,10
0.9166827977015256,10
0.9166827977015256,10
0.916631963238086,10
0.9165634697560072,10
0.916517728387229,10
0.9163122420606986,10
0.915957046357142,10
0.915957046357142,10
0.9158769850443212,10
0.9157425852338752,10
0.9157425852338752,10
0.9157425852338752,10
0.9157425852338752,10
0.9154942760424818,10
0.9154195032065616,10
0.9153752705305848,10
0.9153599389019784,10
0.9153171468376272,10
0.9153158325222154,10
0.9150219975734444,10
0.9150066078844308,10
0.9147450342377328,10
0.9147450342377328,10
0.9147450342377328,10
0.9147450342377328,10
0.9147450342377328,10
0.9147450342377328,10
0.9147450342377328,10
0.9147450342377328,10
0.9147450342377328,10
0.9147450342377328,10
0.9147450342377328,10
0.9147450342377328,10
0.9147450342377328,10
0.9147450342377328,10
0.9147450342377328,10
0.9147450342377328,10
0.9147450342377328,10
0.9147450342377328,10
0.9147450342377328,10
0.9145723302523072,10
0.9145723302523072,10
0.9145723302523072,10
0.9145723302523072,10
0.9145723302523072,10
0.9145723302523072,10
0.9145723302523072,10
0.9145723302523072,10
0.9145723302523072,10
0.9145723302523072,10
0.9145723302523072,10
0.9145723302523072,10
0.9145723302523072,10
0.9145723302523072,10
0.9145723302523072,10
0.9145314917646772,10
0.9145314917646772,10
0.9144429273452764,10
0.9144429273452764,10
0.9143698004412688,10
0.9143698004412688,10
0.9143698004412688,10
0.9143698004412688,10
0.9143698004412688,10
0.9141093103175584,10
0.9141093103175584,10
0.9141093103175584,10
0.9141093103175584,10
0.9141093103175584,10
0.914034166062181,10
0.9139275303486492,10
0.9139275303486492,10
0.9139275303486492,10
0.9139275303486492,10
0.9139275303486492,10
0.9139275303486492,10
0.9139275303486492,10
0.9139275303486492,10
0.9139275303486492,10
0.9139275303486492,10
0.9139275303486492,10
0.9139275303486492,10
0.9139275303486492,10
0.913783219815529,10
0.913783219815529,10
0.913783219815529,10
0.913783219815529,10
0.9135284339273104,10
0.9133742497884496,10
0.9133742497884496,10
0.913355133725703,10
0.9132940221724672,10
0.913238104132272,10
0.9132293303859284,10
0.9131092284676238,10
0.9131092284676238,10
0.9131092284676238,10
0.9131092284676238,10
0.9131092284676238,10
0.9131092284676238,10
0.9131092284676238,10
0.9130165159231696,10
0.9129597272645392,10
0.912933526175491,10
0.912933526175491,10
0.9128923639475656,10
0.9128657392174084,10
0.9128657392174084,10
0.9128229889206776,10
0.9128229889206776,10
0.9125917100939258,10
0.9124757754118396,10
0.9124757754118396,10
0.9124757754118396,10
0.9124757754118396,10
0.9124672450083888,10
0.9119738872174272,10
0.9119459111062868,10
0.9119459111062868,10
0.9119459111062868,10
0.9119459111062868,10
0.9118851436231318,10
0.9118851436231318,10
0.9118851436231318,10
0.9118851436231318,10
0.9118851436231318,10
0.9118851436231318,10
0.9118851436231318,10
0.9118712694874046,10
0.9118096352709576,10
0.9116718836686108,10
0.9116718836686108,10
0.9116718836686108,10
